,total_loss,cls_loss,box_loss,model_loss,val_total_loss,val_cls_loss,val_box_loss,val_model_loss
66,0.16140301525592804,0.08919978141784668,0.0003546039806678891,0.10692993551492691,0.22355900704860687,0.1417257934808731,0.0005475875223055482,0.16910521686077118
67,0.17208033800125122,0.09772468358278275,0.0003984028589911759,0.11764483898878098,0.22471055388450623,0.14294633269309998,0.0005469353636726737,0.17029307782649994
68,0.17079971730709076,0.0963917225599289,0.00040016727871261537,0.11640007793903351,0.22638380527496338,0.1444944441318512,0.0005501514533534646,0.17200201749801636
69,0.17189820110797882,0.09750226885080338,0.0004006356466561556,0.11753402650356293,0.22232654690742493,0.14060872793197632,0.0005474326317198575,0.16798032820224762
70,0.17140783369541168,0.09729865193367004,0.000395612558349967,0.11707929521799088,0.2203741818666458,0.1394575983285904,0.0005321096978150308,0.1660630851984024
71,0.1581510305404663,0.08660804480314255,0.0003450093499850482,0.10385851562023163,0.22136510908603668,0.14051057398319244,0.0005316162132658064,0.16709138453006744
72,0.1694667786359787,0.0959702804684639,0.00038480127113871276,0.11521033942699432,0.22161051630973816,0.14088910818099976,0.0005296377930790186,0.16737100481987
73,0.1690995693206787,0.09493493288755417,0.0003988573153037578,0.11487778276205063,0.2226785570383072,0.14164064824581146,0.0005366720142774284,0.1684742122888565
74,0.16807624697685242,0.09425350278615952,0.00039271850255317986,0.1138894185423851,0.22059842944145203,0.13986146450042725,0.0005313535802997649,0.16642913222312927
75,0.1668081134557724,0.09322469681501389,0.0003886361082550138,0.11265647411346436,0.22053435444831848,0.13912548124790192,0.000545509101357311,0.1664009392261505
76,0.15203602612018585,0.0814533606171608,0.0003293704940006137,0.09792188555002213,0.21781417727470398,0.13698497414588928,0.0005346902762539685,0.1637195497751236
77,0.15185397863388062,0.08108246326446533,0.00033392265322618186,0.09777861833572388,0.21936491131782532,0.13865357637405396,0.0005331052816472948,0.16530881822109222
78,0.1674584448337555,0.0941660925745964,0.0003850428038276732,0.11341821402311325,0.21989765763282776,0.1386100798845291,0.000545287155546248,0.1658744513988495
79,0.1505325436592102,0.08036033064126968,0.0003233597963117063,0.09652833640575409,0.21672885119915009,0.13688619434833527,0.0005171482916921377,0.16274364292621613
